filename,directory,extension,lines_count,words_count,symbols_count,commits_count,authors_count,creation_date,creation_author,modification_date,modification_author
build,vis-demo-common-batik/,gradle,47,124,1537,8,3,01/10/20 21:35:36,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
PlotObjectsDemoWindowBatik,vis-demo-common-batik/src/jvmMain/kotlin/vis/demoUtils/,kt,39,118,1306,5,1,03/03/21 17:55:34,I. Alshannikov,09/17/21 20:46:57,I. Alshannikov
PlotResizableDemoWindowBatik,vis-demo-common-batik/src/jvmMain/kotlin/vis/demoUtils/,kt,61,183,2321,6,1,03/03/21 17:55:34,I. Alshannikov,09/17/21 20:46:57,I. Alshannikov
PlotSpecsDemoWindowBatik,vis-demo-common-batik/src/jvmMain/kotlin/vis/demoUtils/,kt,51,149,1676,5,1,03/03/21 17:55:34,I. Alshannikov,12/03/21 01:36:12,I. Alshannikov
SvgViewerDemoWindowBatik,vis-demo-common-batik/src/jvmMain/kotlin/vis/demoUtils/,kt,29,99,981,3,1,03/03/21 16:24:25,I. Alshannikov,03/03/21 23:22:38,I. Alshannikov
build,vis-demo-common-jfx/,gradle,49,131,1614,11,5,10/10/19 22:24:45,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
PlotObjectsDemoWindowJfx,vis-demo-common-jfx/src/jvmMain/kotlin/vis/demoUtils/,kt,38,132,1371,4,1,03/03/21 22:47:15,I. Alshannikov,09/17/21 20:46:57,I. Alshannikov
PlotResizableDemoWindowJfx,vis-demo-common-jfx/src/jvmMain/kotlin/vis/demoUtils/,kt,67,191,2413,6,1,03/03/21 20:16:44,I. Alshannikov,09/17/21 20:46:57,I. Alshannikov
PlotSpecsDemoWindowJfx,vis-demo-common-jfx/src/jvmMain/kotlin/vis/demoUtils/,kt,52,164,1806,5,1,03/03/21 22:47:15,I. Alshannikov,12/03/21 01:36:12,I. Alshannikov
SvgViewerDemoWindowJfx,vis-demo-common-jfx/src/jvmMain/kotlin/vis/demoUtils/,kt,35,113,1131,2,1,03/03/21 22:47:15,I. Alshannikov,03/03/21 23:22:38,I. Alshannikov
build,vis-demo-svg-mapper/,gradle,86,215,2827,13,4,10/10/19 22:24:45,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
DemoModelA,vis-demo-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgDemoModel/a/,kt,181,673,6505,1,1,01/13/20 17:33:19,I. Alshannikov,01/13/20 17:33:19,I. Alshannikov
CssRes,vis-demo-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgDemoModel/b/,kt,16,52,441,1,1,01/13/20 17:33:19,I. Alshannikov,01/13/20 17:33:19,I. Alshannikov
DemoModelB,vis-demo-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgDemoModel/b/,kt,122,509,4494,1,1,01/13/20 17:33:19,I. Alshannikov,01/13/20 17:33:19,I. Alshannikov
SampleImageData,vis-demo-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgDemoModel/b/,kt,32,884,24861,1,1,01/13/20 17:33:19,I. Alshannikov,01/13/20 17:33:19,I. Alshannikov
svg-demo-model-b,vis-demo-svg-mapper/src/commonMain/resources/,css,8,31,199,1,1,01/13/20 17:33:19,I. Alshannikov,01/13/20 17:33:19,I. Alshannikov
DomDemoA,vis-demo-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapperDemo/,kt,18,72,597,4,3,10/10/19 22:24:45,I. Alshannikov,10/25/21 16:36:04,I. Kupriyanov
DomDemoB,vis-demo-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapperDemo/,kt,14,55,455,4,3,10/10/19 22:24:45,I. Alshannikov,10/25/21 16:36:04,I. Kupriyanov
BatikDemoA,vis-demo-svg-mapper/src/jvmBatikMain/kotlin/vis/svgMapperDemo/,kt,20,74,638,4,1,10/10/19 22:24:45,I. Alshannikov,03/03/21 19:05:29,I. Alshannikov
BatikDemoB,vis-demo-svg-mapper/src/jvmBatikMain/kotlin/vis/svgMapperDemo/,kt,19,67,567,5,1,10/10/19 22:24:45,I. Alshannikov,03/03/21 23:38:00,I. Alshannikov
DomDemoAMain,vis-demo-svg-mapper/src/jvmBrowserMain/kotlin/vis/svgMapperDemo/,kt,23,68,650,4,2,10/10/19 22:24:45,I. Alshannikov,04/16/20 16:30:30,I. Ryabov
DomDemoBMain,vis-demo-svg-mapper/src/jvmBrowserMain/kotlin/vis/svgMapperDemo/,kt,23,68,649,4,2,10/10/19 22:24:45,I. Alshannikov,04/16/20 16:30:30,I. Ryabov
SceneMapperDemoA,vis-demo-svg-mapper/src/jvmJfxMain/kotlin/vis/svgMapperDemo/,kt,21,74,637,4,1,10/10/19 22:24:45,I. Alshannikov,03/03/21 23:38:00,I. Alshannikov
SceneMapperDemoB,vis-demo-svg-mapper/src/jvmJfxMain/kotlin/vis/svgMapperDemo/,kt,20,67,566,4,1,10/10/19 22:24:45,I. Alshannikov,03/03/21 23:38:00,I. Alshannikov
build,vis-svg-mapper/,gradle,53,107,1446,6,3,10/10/19 20:12:22,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
SvgNodeSubtreeGeneratingSynchronizer,vis-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgMapper/,kt,107,361,4076,5,2,10/10/19 20:12:22,I. Alshannikov,08/04/21 14:33:33,V. Dovidaytis
TargetPeer,vis-svg-mapper/src/commonMain/kotlin/jetbrains/datalore/vis/svgMapper/,kt,22,109,890,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
DomMapperDemoUtil,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/browser/,kt,32,115,1110,3,2,10/10/19 20:12:22,I. Alshannikov,11/12/20 10:37:10,V. Dovidaytis
DomTargetPeer,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,106,358,4040,3,2,10/10/19 20:12:22,I. Alshannikov,11/12/20 10:37:10,V. Dovidaytis
RGBEncoderDom,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,51,236,2163,3,2,10/10/19 20:12:22,I. Alshannikov,11/12/20 10:37:10,V. Dovidaytis
SvgDomPeer,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,105,395,4141,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgElementMapper,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,119,421,5354,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgNodeMapper,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,54,145,1682,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgNodeMapperFactory,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,47,140,1797,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgRootDocumentMapper,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,52,148,1624,4,2,10/10/19 20:12:22,I. Alshannikov,11/12/20 10:37:10,V. Dovidaytis
SvgTextNodeMapper,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/,kt,25,95,920,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
CssDisplay,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/css/,kt,16,60,442,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
CSSStyleDeclaration,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domExtensions/,kt,15,55,483,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
EventTarget,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domExtensions/,kt,48,169,1663,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
ImageData,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domExtensions/,kt,35,167,1333,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
Node,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domExtensions/,kt,25,87,696,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
DomUtil,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domUtil/,kt,262,789,10302,5,3,10/10/19 20:12:22,I. Alshannikov,11/12/20 10:37:10,V. Dovidaytis
With,vis-svg-mapper/src/jsMain/kotlin/jetbrains/datalore/vis/svgMapper/dom/domUtil/,kt,10,39,264,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
RGBEncoderAwt,vis-svg-mapper/src/jvmMain/kotlin/vis/svgMapper/awt/,kt,32,111,1008,1,1,01/10/20 23:35:26,I. Alshannikov,01/10/20 23:35:26,I. Alshannikov
build,vis-svg-mapper-batik/,gradle,70,161,2199,14,4,10/10/19 20:12:22,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
BatikTargetPeer,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,123,409,4881,3,1,10/10/19 20:12:22,I. Alshannikov,04/07/20 00:36:41,I. Alshannikov
SvgBatikPeer,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,107,401,4409,3,1,10/10/19 20:12:22,I. Alshannikov,04/07/20 00:36:41,I. Alshannikov
SvgElementMapper,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,128,385,5516,3,1,10/10/19 20:12:22,I. Alshannikov,04/07/20 00:36:41,I. Alshannikov
SvgNodeMapper,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,58,153,1824,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgNodeMapperFactory,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,44,189,1805,5,2,10/10/19 20:12:22,I. Alshannikov,05/26/20 23:24:02,I. Kupriyanov
SvgRootDocumentMapper,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,59,166,1901,3,1,10/10/19 20:12:22,I. Alshannikov,04/07/20 00:36:41,I. Alshannikov
SvgTextNodeMapper,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,25,105,998,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
Utils,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/svgMapper/batik/,kt,106,356,3982,3,1,10/10/19 20:12:22,I. Alshannikov,04/07/20 00:36:41,I. Alshannikov
BatikMapperComponent,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/swing/,kt,89,229,3090,11,2,10/10/19 20:12:22,I. Alshannikov,12/03/21 01:36:12,I. Alshannikov
BatikMapperComponentHelper,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/swing/,kt,105,304,3520,7,2,10/10/19 20:12:22,I. Alshannikov,08/04/21 14:33:33,V. Dovidaytis
BatikMessageCallback,vis-svg-mapper-batik/src/jvmMain/kotlin/vis/swing/,kt,11,41,315,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
BatikPlotComponentTest,vis-svg-mapper-batik/src/jvmTest/kotlin/plot/,kt,84,242,3005,3,1,04/23/20 19:48:04,I. Alshannikov,01/21/21 23:32:34,I. Alshannikov
SvgAwtPeerTest,vis-svg-mapper-batik/src/jvmTest/kotlin/vis/svgMapper/batik/,kt,38,98,1041,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
build,vis-svg-mapper-jfx/,gradle,60,166,2165,10,5,10/10/19 20:12:22,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
JfxSceneTargetPeer,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,62,236,2294,3,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
ScaleFactor,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,40,118,1105,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,116,363,4823,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgGElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,43,109,1431,3,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgImageElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,53,153,1872,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgJfxPeer,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,97,355,3991,3,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgNodeMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,29,94,839,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgNodeMapperFactory,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,49,216,2133,3,1,10/10/19 20:12:22,I. Alshannikov,01/10/20 23:35:26,I. Alshannikov
SvgStyleElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,20,76,678,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgSvgElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,70,197,2224,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgTextElementMapper,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,105,360,4345,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
Utils,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/,kt,120,438,4730,3,2,10/10/19 20:12:22,I. Alshannikov,01/15/20 18:56:40,I. Kupriyanov
SvgAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,70,271,2903,4,2,10/10/19 20:12:22,I. Alshannikov,01/15/20 18:56:40,I. Kupriyanov
SvgCircleAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,20,87,778,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgEllipseAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,21,94,864,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgGAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,12,46,343,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgImageAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,48,178,1903,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgLineAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,22,105,919,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgPathAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,29,112,1138,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgRectAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,34,119,1242,3,1,10/10/19 20:12:22,I. Alshannikov,04/30/20 21:08:32,I. Alshannikov
SvgShapeMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,72,321,3092,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgSvgAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,35,120,1175,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
SvgTextElementAttrMapping,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/svgMapper/jfx/attr/,kt,58,195,2314,2,1,10/10/19 20:12:22,I. Alshannikov,11/05/19 00:18:45,I. Alshannikov
AbstractJfxPanel,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/swing/,kt,77,265,2519,6,2,01/10/20 20:55:29,I. Alshannikov,04/30/20 21:08:32,I. Alshannikov
FxUtils,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/swing/,kt,22,60,585,1,1,01/10/20 20:55:29,I. Alshannikov,01/10/20 20:55:29,I. Alshannikov
SceneMapperJfxPanel,vis-svg-mapper-jfx/src/jvmMain/kotlin/vis/swing/,kt,70,228,2585,3,1,01/10/20 20:55:29,I. Alshannikov,03/03/21 20:16:44,I. Alshannikov
JfxPlotComponentTest,vis-svg-mapper-jfx/src/jvmTest/kotlin/plot/,kt,78,224,2708,2,1,04/27/20 17:59:49,I. Alshannikov,01/21/21 23:32:34,I. Alshannikov
build,vis-svg-portable/,gradle,75,136,1988,5,4,02/14/20 22:54:35,I. Alshannikov,11/11/21 12:08:24,I. Kupriyanov
SvgAttributeSpec,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,51,151,1497,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgCircleElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,96,294,3179,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgClipPathElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,52,143,1700,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgColor,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,202,456,6183,2,2,02/14/20 22:54:35,I. Alshannikov,08/04/21 14:33:33,V. Dovidaytis
SvgConstants,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,23,84,775,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgContainer,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,21,65,617,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgCssResource,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,10,36,250,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgDefsElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,31,108,1114,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,222,622,7687,2,2,02/14/20 22:54:35,I. Alshannikov,04/21/20 11:41:32,I. Kupriyanov
SvgElementListener,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,12,44,342,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgEllipseElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,102,301,3331,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgEventPeer,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,95,304,3897,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgGElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,31,108,1108,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgGraphicsElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,73,181,2274,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgImageElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,93,255,3046,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgImageElementEx,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,71,278,2652,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgIRI,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,13,44,336,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgLineElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,102,301,3325,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgLocatable,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,17,58,525,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgNode,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,102,323,3375,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgNodeBufferUtil,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,45,144,1503,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgNodeContainer,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,67,198,2303,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgNodeContainerAdapter,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,16,59,523,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgNodeContainerListener,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,14,54,454,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgPathData,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,57,131,1555,2,2,02/14/20 22:54:35,I. Alshannikov,08/04/21 14:33:33,V. Dovidaytis
SvgPathDataBuilder,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,348,1244,13117,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgPathElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,80,244,2679,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgPlatformPeer,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,19,69,641,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgRectElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,106,335,3615,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgShape,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,40,121,1310,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgStylableElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,114,279,3198,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgStyleElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,25,69,669,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgSvgElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,123,332,3849,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTextContent,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,50,148,1706,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTextElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,135,364,4145,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTextNode,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,44,133,1439,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTransform,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,24,74,662,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTransformable,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,18,54,507,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTransformBuilder,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,75,256,2517,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgTSpanElement,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,97,272,2952,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgUtils,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,116,398,4047,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
XmlNamespace,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/,kt,13,55,397,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgAttributeEvent,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/event/,kt,15,58,452,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgEventHandler,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/event/,kt,13,54,384,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
SvgEventSpec,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/event/,kt,10,41,317,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
AttributeUtil,vis-svg-portable/src/commonMain/kotlin/jetbrains/datalore/vis/svg/slim/,kt,31,105,924,1,1,02/14/20 22:54:35,I. Alshannikov,02/14/20 22:54:35,I. Alshannikov
